qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
HyS0074.31	1383.906745071091	18.57058780039753	46	2134	1.1527173703074656	0.017271477569590733	3.9458357296021377e-05	Leucine-rich repeat and calponin like proteiny domain-containing protein 1	LRCH1
HyS0074.32	517.8899399721719	37.03977531741212	70	23304	0.836247431826354	0.073753420608844	0.0001071457398910971	Sec-independent protein translocase TatD	TATD
HyS0074.35	454.5313817744101	8.569403820184126	24	10315	0.7752652079065765	0.006514431859700402	3.1555856437322176e-07	Tetraspanin	BMA-FLN-2
HyS0074.36	3262.941643186741	5.0004950620411135	10	82	1.9107137949064823	0.029309729276706428	0.0001490557565664486	Transcription factor HoSoxJ2	
HyS0074.37	464.5609095129116	50.661308243890225	71	29414	0.8069653987396075	0.05873128366057323	0.0006727297169551898	Ribosomal protein l	RPL8
HyS0074.38	1437.989728037298	23.157586912960046	49	2107	1.1728185841973924	0.014349853237055503	0.000863538341689023	Eukaryotic translation initiation factor 3 subunit F	TBL1X
HyS0074.42	410.3401970896378	3.507186805088874	7	3686	0.7590227636682005	0.009194407822456603	0.0006824343221740156	RNA-directed DNA polymerase from mobile element jockey	
HyS0074.43	266.2633050936143	6.396667023255131	9	11005	0.6974968112250555	0.0018707333644544482	2.522244107769522e-08	Histone acetyltransferase	ENT1
HyS0074.44	1581.9576049292605	21.676200461170726	42	1496	1.263108597478742	0.07608542609591178	1.3983810228623748e-05	Mediator of RNA polymerase II transcription subunit 4	MED4
HyS0074.45	2910.0971912885157	37.904506604664476	72	761	1.7649315126610614	0.02055074933755462	3.694983755730736e-05	CARD-caspase	CASP3
HyS0074.46	3630.312622636851	16.897913777916852	28	190	2.04850033300907	0.012028280864457876	1.4754808339148802e-05	MYCBP-associated and testis-expressed 1	MAATS1
HyS0075.3	3152.987406691465	34.28954803368188	60	540	1.8691791728132183	0.033926671471939555	0.00015371282523083172	WD repeat-containing protein SAZD	TBL3
HyS0075.4	1008.5873775194667	50.134024841619606	100	8783	1.062309665038282	0.12989498179951312	0.0015186838376628161	ATP-dependent RNA helicase	DDX54
HyS0075.5	1008.0967575581333	47.4222686235809	100	8783	1.0561627626255436	0.11868925588598457	0.0009376991359241005	ATP-dependent RNA helicase	DDX54
HyS0075.6	4620.524215764415	14.074857481054206	37	155	2.456668713577125	0.03482819579152938	4.175092422094301e-06	germinal-center associated nuclear protein isoform X2	MCM3AP
HyS0075.8	165.031836874447	1.671825844320173	4	13122	0.6614170447922043	0.010196575776791375	6.244036310389147e-06	Electron transfer flavoprotein subunit beta	
HyS0075.10	6003.410772103602	52.43714337258343	83	206	3.020605749920467	0.05516483969299456	0.00020380208695179792	TFIIH basal transcription factor complex TTD-A subunit	GTF2H5
HyS0075.12	2375.457421615304	29.292929727009554	55	870	1.55934435479264	0.03615074361189912	7.460161059138764e-05	Mitochondrial import inner membrane translocase subunit	
HyS0075.14	3338.0212170414775	0.8800342361054792	2	16	1.9260144970715165	0.0015207712098488934	7.56852777960871e-08	Serine/arginine repetitive matrix protein 5	
HyS0075.16	2278.322605106281	53.78718692870044	100	1722	1.674698608827914	0.3264069684773104	0.018693674621356172	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase	
HyS0075.18	1184.770716659155	0.9613316562128484	2	126	1.0644352543511146	0.000994275722726527	7.772038266121893e-08	Membrane bound O-acyl transferase, MBOAT	
HyS0075.28	123.10858263320071	4.907242463632729	10	58616	0.6441025505457629	0.009168121118642692	6.649801063861772e-07	ATP-dependent RNA helicase RhlE	
HyS0075.35	286.00103939148994	1.8693668843295936	4	4192	0.7084407451576318	0.007620205549723332	8.10229841220906e-05	Anoctamin	
HyS0075.37	2586.414588816209	12.013432255017381	24	318	1.6657289924468413	0.07766546651104203	2.298347526687954e-05	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit	RPN2
HyS0076.3	2676.1162968023573	18.811872631359225	32	399	1.6690885939689597	0.016300269104559017	0.00014663113001921806	Ypt/rab specific gtpase activating protein gyp1	TBC1D22B
HyS0076.4	1.246923580831806e-14	0.4318201143155118	1	8	0.5985306837579311	0.016071371058649232	0.0006428548423459693	Polysialoglycoprotein (Fragment)	
HyS0076.9	1889.7802987030316	4.407151871993697	14	351	1.3613326483797106	0.02909530658362949	8.20458717411379e-07	Glutamate receptor interacting protein 1	GRIP1
HyS0076.11	913.8443259372901	31.53296047218067	69	7374	0.9645811736870469	0.017061393580380058	4.523572647530809e-05	Pancreatic triacylglycerol lipase	
HyS0076.19	3.1921241530588446e-14	0.31706422260384226	1	16	0.5904785788886924	0.0009029788155082383	5.823651091777036e-09	Ca2+-dependent activator protein for secretion b (Fragment)	
HyS0076.20	3210.084895169576	48.55330349656803	82	712	1.893135715280083	0.036040648423346075	1.0677393949271274e-05	Calcium dependent secretion activator	CADPS2
HyS0076.21	2836.4804977349495	34.33041681502836	67	745	1.7412573573691776	0.03144310802249874	1.5551163678143048e-05	Calcium dependent secretion activator	CADPS
HyS0076.25	1257.997255021323	57.39798680374425	99	5594	1.2467148677622562	0.28965244629165093	8.460957603806154e-06	5-aminolevulinate synthase, erythroid-specific, mitochondrial	
HyS0076.28	822.5691795910303	12.118921540899798	22	2893	1.0152000790775049	0.1814571741436048	5.247249111875105e-06	Calcium sensor EFh	FCA1
HyS0076.29	4931.364683155124	40.57456924096085	71	261	2.5774903621161585	0.028194872119043975	6.0331550778083666e-05	Eukaryotic translation initiation factor 4E type	EIF4E3
HyS0076.30	1086.6225727676829	3.404204833425027	9	642	1.0280573481836437	0.006430764642571421	6.908003800147634e-07	Zinc finger protein 341	
HyS0076.33	1034.0981346544172	17.305558152906006	51	4235	1.0242289799512818	0.038848335046573194	5.425741561951309e-06	Gamma-tubulin complex component	TUBGCP6
HyS0076.34	3473.556747413949	47.613919240494795	65	482	1.987101498450258	0.014487993426700815	8.148426353806696e-06	Ras protein Rap 1b	RAP1B
HyS0076.35	4181.759301786988	0.9166833774491758	2	3	2.263340736783203	0.0012019077929315894	2.469077000694104e-07	5-aminolevulinate synthase, erythroid-specific	
HyS0076.37	5671.804357440191	40.82220112832226	89	247	2.894838201646966	0.06814333465777593	2.456511341743681e-05	Ankyrin repeat and btb poz domain-containing protein 1	ABTB1
HyS0076.39	1.1982932801818293e-13	0.5809773178266403	1	31	0.5946409218868675	0.008756456319843531	1.8675201132575142e-09	GRIP1-associated protein 1 (Fragment)	
HyS0076.42	941.1901749957694	6.647366517314476	14	1406	1.0293588695262592	0.11862265112673097	0.0006397215392042505	Sortilin	
HyS0076.43	2535.112343307342	6.536981423053112	13	181	1.6278019902235719	0.04481340609548451	0.0002973835013993357	Tafazzin family protein (Fragment)	
HyS0076.44	182.5375036336795	12.649109512035697	32	85171	0.6646074589051679	0.003004538196785052	2.610370001962896e-06	Platelet glycoprotein Ib alpha chain	LOC108276941
HyS0076.45	994.9212161213178	32.339946556256336	63	5678	1.0117418194705778	0.04483114519690353	0.000641303384591702	G/T mismatch-specific thymine DNA glycosylase	TDG
HyS0076.46	546.0985440473245	35.136007462273426	90	26980	0.8458080838751156	0.07050595397160725	2.5532561697041285e-05	Tyrosine-protein phosphatase non-receptor type 12	PTPN12
HyS0076.47	4379.535925238055	49.030783562572765	84	392	2.360427708853706	0.03511904774619375	1.2172650068591589e-05	Putative ribosome-associated chaperone zuotin translation	DNAJC2
HyS0076.48	550.8017849615047	22.25500636618996	53	15586	0.8232277951326399	0.024352943880602152	1.0445659379286631e-06	Cation efflux protein/ zinc transporter	SLC30A1
HyS0076.50	1290.954094977462	19.97716962600159	41	2172	1.1148089246699309	0.015900498967538465	1.111307525132988e-06	Cation efflux protein/ zinc transporter	
HyS0076.52	4793.187538674913	55.77344979750443	86	335	2.529213186706043	0.041391373033353454	3.717642000706122e-05	Dual specificity tyrosine-phosphorylation-regulated kinase 2	DYRK2
HyS0076.56	133.78229866025032	4.288012877447574	12	59751	0.658346166332567	0.02798717272887015	2.266108292455898e-06	D-alanyl-D-alanine carboxypeptidase	
HyS0076.57	133.76470395657836	4.159785552819116	12	59751	0.6583449017906585	0.027998065764023212	2.267654744267308e-06	D-alanyl-D-alanine carboxypeptidase	
HyS0076.59	1521.3147620920377	4.035743383468963	10	386	1.2159345779691977	0.03284345664711987	8.205547045809784e-05	Matrix metalloproteinase-14 (Membrane-inserted)	
HyS0076.60	1111.250378269385	3.989519452049528	9	644	1.0368679492759285	0.0044674290791605524	3.0278109729959918e-06	L-rhamnose-binding lectin	
HyS0076.73	1677.2051439282063	2.534157219002402	6	191	1.2635402044310506	0.005015338629471678	8.693073959863002e-07	Zinc finger protein 420	LOC106564112
HyS0076.86	1.1222309721190406e-13	0.6527028823460885	1	30	0.5930796354410263	0.00581063122923588	4.4476561805077874e-08	SLIT-ROBO Rho GTPase-activating protein 3 (Fragment)	
HyS0076.87	1694.6418074798332	5.05243222067401	12	374	1.2737750173067073	0.011166164958317985	1.1344343262888039e-05	DNA repair protein complementing XP-C cells	
HyS0076.88	2.0960778137916938e-13	0.44212710239259934	1	41	0.5988243794132685	0.016649684124719788	2.3413583449175843e-06	DNA repair protein complementing XP-C cells (Fragment)	
HyS0077.5	979.4104653692931	27.620551047792333	50	4664	1.0720015983876796	0.17025883953214352	1.1364396316155778e-05	heme-binding protein 2	HEBP2
HyS0077.15	5.107395907350739e-13	0.4750619865618745	1	64	0.5903585092219081	0.0006764320498534934	1.1774278883846678e-08	Transcription initiation factor TFIID subunit 5 (Fragment)	
HyS0077.24	866.2455539369298	50.22379156743533	100	11884	0.99406531844783	0.10859787998659255	0.0005110240081960868	Zinc metalloproteinase	
HyS0077.26	5828.614488326955	25.040824726251824	51	134	2.9519104960779554	0.05747948039318384	2.88069392873356e-05	SHQ1, H/ACA ribonucleoprotein assembly factor	SHQ1
HyS0077.27	3409.7064228303448	42.24335623194313	78	600	1.985396082054745	0.05942351040179173	0.0009526204828687614	OTU domain-containing protein 5-A	OTUD5
HyS0077.28	853.1677661601113	47.61440087975658	78	9584	0.9417414245721138	0.019758995466595743	0.00010252553868266867	nitrilase and fragile histidine triad fusion protein NitFhit	FHIT
HyS0077.29	6837.714434786336	24.71918308077543	46	88	3.3419360692206164	0.03175313839665975	0.0010565977926125555	Lin-52 DREAM MuvB core complex component	LIN52
HyS0077.30	3993.9393712023675	48.26384356884688	85	477	2.2030434525074707	0.029183971082382642	9.967643049576176e-06	Proton myo-inositol cotransporter	SLC2A13
HyS0077.31	3954.8979238195907	46.42165907329366	83	475	2.1834190836574674	0.02162216651967157	8.293710259233214e-06	Proton myo-inositol cotransporter	SLC2A13
HyS0077.32	1554.0482871345514	29.652504523567497	73	2668	1.2179182450330082	0.011883071832372496	4.510540150486216e-05	Potassium two pore domain channel subfamily K member 16	KCNK16
HyS0077.33	5376.252424679619	53.434128985488485	82	254	2.7693727339192584	0.05443885898993596	0.0009584391372254158	WASH complex subunit SWIP	WASHC4
HyS0077.38	3132.9979814684125	36.45458496853934	81	737	1.8541196648584992	0.02060223975730769	6.425998805946684e-05	A disintegrin and metalloproteinase with thrombospondin motifs	ADAMTS9
HyS0077.40	676.9266089689933	56.50435984397338	100	19529	0.94117805991374	0.15171136529551532	1.9635975977921325e-05	RNA helicase	DDX55
HyS0077.42	676.779892039836	50.401951967309664	100	19529	0.9313581814686115	0.13329422550966993	1.4256627602598497e-05	RNA helicase	DDX55
HyS0077.47	1246.870240998025	26.02659373382743	64	3671	1.1028584806996882	0.026614235638210203	0.00024197061133596434	WNK lysine deficient protein kinase 1	WNK1
HyS0077.48	1685.1497560462337	42.45967177150864	90	2818	1.2904969835273736	0.04986703445923945	0.0003776422741594377	Apurinic/apyrimidinic endodeoxyribonuclease 2	APEX2
HyS0077.49	1218.8836563998962	1.9050501047779766	6	360	1.079551022432713	0.003766011060934389	7.870052296020009e-05	Neuroglian	
HyS0077.53	602.7159963072016	50.46169859596463	95	23376	0.9874489138241194	0.2950232917415778	8.533910126964788e-06	tRNA-dihydrouridine synthase	DUS4L
HyS0077.54	4789.311845926349	47.913310751146795	91	355	2.544242432713652	0.07260183374538155	0.0019361229030079735	Intraflagellar transport protein 122	IFT122
HyS0077.55	4134.447616328724	6.65266946437652	13	68	2.262292202097232	0.03492031572778718	0.00026941150076342346	Rhamnose binding lectin type Ib	
HyS0077.56	732.815306894834	19.99721027576397	40	6662	0.887387843837031	0.008034346050853158	0.00017588360726316027	Myofibril-bound serine proteinase	
HyS0077.58	2.06237914148603e-09	0.5645399227441465	1	4067	0.594644096803848	0.008762437421331709	2.4848585769461384e-07	Importin subunit alpha	
HyS0077.59	3674.6753716565295	43.23793581002225	80	530	2.0780225755779687	0.03421808094331946	0.0008422007698853993	LIM zinc-binding domain-containing Nebulette	
HyS0077.60	2745.9171640492177	43.708374859791334	72	854	1.7224414224115547	0.06429121088863281	1.0751044610818285e-05	Cyclin-dependent kinase	
HyS0077.61	2830.367867724908	37.82069611371536	75	837	1.7457005830614272	0.044435412670199334	0.00013336281291020534	Lysine-specific demethylase lid	
HyS0077.63	2804.882307898743	13.660792744417389	32	363	1.7173930841065417	0.010260937211530177	9.321124666416832e-05	Putative chromatin remodeling complex rsc subunit rsc1/polybromo	PBRM1
HyS0077.68	145.6216600421828	1.8958494335929514	4	16874	0.6650554729391513	0.03171093307300871	7.196791826655443e-07	Palmitoyltransferase	
HyS0078.1	3247.418813072286	55.0308090918695	76	645	1.905615421648855	0.03141079875065789	8.654104599556097e-06	Eukaryotic translation initiation factor 2 subunit gamma X	EIF2S3
HyS0078.2	2718.706573865135	40.164474797936094	78	940	1.6858002774597156	0.015681947838552673	0.0003107779614405535	Furin, paired basic amino acid cleaving enzyme	
HyS0078.3	364.1191183477567	38.965650252225906	68	45878	0.798034347289462	0.11770891764611234	4.8679895994468194e-05	Adenine phosphoribosyltransferase	UPRT
HyS0078.4	255.0668847506032	2.2162595620727146	6	8203	0.7024929145836857	0.019747434996627573	1.006761590492204e-06	Zinc finger protein 80	
HyS0078.5	3120.40517882836	4.467633747023975	7	64	1.8700752461306265	0.06019864564444583	0.00039462038630412854	Acid-sensing ion channel 1	
HyS0078.6	4403.265184706277	37.787027670906205	88	406	2.37788265112997	0.05014282846479938	4.390805576515611e-05	Peroxisome biogenesis factor	PEX1
HyS0078.8	124.72022003799201	1.5932226365579394	3	17257	0.8147591721505439	0.3299444537956573	2.6181182436980022e-05	Hexosyltransferase	
HyS0078.11	761.0043676069334	0.8877529901215147	2	309	0.9170316791788566	0.04269748263888889	1.3316873608683049e-05	Nedd8-conjugating enzyme ubc12	
HyS0078.15	4350.057845473657	42.91470435424993	81	383	2.3883122020791565	0.10996846174715137	0.000288958185169789	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	MGAT2
HyS0078.16	1368.3962314003443	4.1405335070812805	10	476	1.1403262135445058	0.005599267960458039	5.4482662692335815e-06	Octopamine receptor	
HyS0078.18	1445.6771968671528	7.977080789052813	18	766	1.1809787755292662	0.023971533294459838	0.00014920681706879363	Ubiquitin carboxyl-terminal hydrolase CYLD	
HyS0078.20	2351.7656682924785	50.1822583555313	96	1553	1.5812947296601785	0.09543836388842261	0.00030647411615165464	VHL binding protein 1	VBP1
HyS0078.21	4231.235875257645	47.109199754319725	85	425	2.3099411286536107	0.051785292477494256	2.867687403262621e-05	Cyclin-H	CCNH
HyS0078.22	2880.1684054273337	0.8114800932003062	2	21	1.7433370387405862	0.002393852927660757	4.672589962234574e-05	Transcription factor PRDM4 (Fragment)	
HyS0078.23	3273.00417411703	45.22939752963193	70	584	1.914985637328746	0.029780069589635645	2.6539971344999305e-05	DnaJ subfamily A member 3, mitochondrial	DNAJB13
HyS0078.25	3861.9463260072503	51.77740157301255	100	600	2.1917507371247154	0.1074683816546241	0.0006982222432136393	Trifunctional purine biosynthetic protein adenosine-3	GART
HyS0078.26	3478.4589162897023	36.724903239950535	86	634	1.997565571221138	0.03052920446055939	7.631705802675419e-05	Bromodomain and WD repeat-containing protein 3	
HyS0078.27	1943.3903646267133	57.8417745096724	99	2346	1.436526802091119	0.13050717433316558	9.269219279679907e-05	Dehydrodolichyl diphosphate synthase complex subunit DHDDS	DHDDS
HyS0078.30	3015.337911365722	22.393812363714446	68	662	1.821241261945456	0.04736857804515773	3.7551761693114255e-05	Nucleolysin TIAR	
HyS0078.32	3551.7115669690106	29.724179779274113	79	560	2.0192337502438154	0.016123744670802322	0.00017693903428416327	Polycomb protein Scm	
HyS0078.33	537.1361416704303	43.10032090303569	88	27131	0.8558830284951982	0.09627893495819582	3.681495910738624e-05	Small subunit ribosomal protein S9	RPSI
HyS0078.35	5369.392723217389	7.520772412435561	21	65	2.750876520298749	0.02475334826041323	7.821688703194893e-06	PC-esterase domain-containing protein 1A	PCED1B
HyS0078.37	1039.7541623998989	0.9594476064779264	2	165	1.0273535979787052	0.04047411918225315	3.2492607569000346e-05	Zinc finger protein Xfin	
HyS0078.39	2955.172321504454	35.227314381325655	67	685	1.8063317538471364	0.06463968674720648	0.00018956346676897396	Transcription factor iiealpha	GTF2E1
HyS0078.40	410.4799834717209	8.441623504303212	19	9780	0.756939319908491	0.005183562738900927	1.9134092508652925e-06	Transient receptor potential cation channel subfamily A member basal	
HyS0078.45	1684.3746130033398	27.560891867062377	45	1419	1.2690564701661704	0.010012376466579317	3.271877362132074e-06	ADP ribosylation factor	RAB39A
HyS0078.46	5311.66759111363	44.67693678824691	76	241	2.7377726127840596	0.043592936419020324	6.600182634924047e-05	Golgi-associated PDZ and coiled-coil motif containing	GOPC
HyS0078.51	458.87896888886684	45.70513883325569	94	39507	0.8772780042753321	0.19566342543325807	0.0012400620079295263	Zinc metalloproteinase	
HyS0078.52	867.2529163558144	43.72462802257326	93	10925	1.0017800202187783	0.12238691285485742	0.0006894931689068197	Metalloendopeptidase	
HyS0078.53	227.44319771436304	2.844367533014636	7	11916	0.6968026048836067	0.02985885430612839	6.650780670789127e-06	Metalloendopeptidase	
HyS0078.54	182.42107289814695	1.9235090326111726	4	10583	0.6777690009174006	0.02792530669597648	7.960463710369578e-06	Metalloendopeptidase	
HyS0078.56	2200.646275592072	12.09090618682446	26	478	1.4767475087986652	0.012239239332978193	0.00011008576789833369	Hematopoietically-expressed homeobox protein hhex	HHEX
HyS0078.58	745.1515677629362	32.5931030991593	72	11546	0.8994957039879872	0.021571493015691084	0.00010927922481856877	M-phase inducer phosphatase	CDC25A
HyS0078.59	3962.3549974406733	24.321077685527232	73	413	2.193668418450576	0.035332654071207725	5.6408283276579585e-06	Sentrin-specific protease	SENP7
HyS0078.66	732.4417101337871	2.164831773959055	5	829	0.884157974648617	0.0022288488229312868	3.5947426350353196e-08	Endothelin-converting enzyme 1	
HyS0078.67	150.14832796892375	7.397352372312211	21	82145	0.6530201816091652	0.005586498365503459	3.143939445402271e-07	Phosphate-regulating neutral endopeptidase	
HyS0078.68	1011.093702762333	34.7267258293032	71	6201	1.0103338730443092	0.029987878107546818	0.00014082711881148837	Pancreatic triacylglycerol lipase	
HyS0078.72	1.1222309721190406e-13	0.31540528905064735	1	30	0.59	0.0	0.0	Kallikrein-7	
HyS0078.77	2341.620052103677	4.424159862556537	11	178	1.5306603277586288	0.00757016637604739	5.936892631099956e-06	Disintegrin and metalloproteinase domain-containing protein 19	
HyS0078.78	872.9793947210887	1.6070941339863234	3	342	0.9519879308121475	0.02414337638163531	9.172072271056491e-06	Neuropeptide FF receptor 2	
HyS0078.80	2197.9096614846894	38.3125020399051	63	1166	1.505735135621697	0.0690020507676456	9.206048451396125e-06	Cell division protein kinase	CDK10
HyS0078.82	278.7961264870698	48.71130740862581	81	93155	0.7152050404475642	0.025821865208777217	5.0064604216781284e-05	Alcohol dehydrogenase	TP53I3
HyS0078.84	504.1053245800176	40.28795138841544	76	26735	0.8167782780909747	0.04742615842078097	1.4214797690205896e-05	Xaa pro aminopeptidase	XPNPEP3
HyS0079.6	4.3405386098956463e-13	0.5462601737847856	1	59	0.6089163031498162	0.03569113370746976	1.1424284598929625e-07	Major facilitator superfamily domain-containing protein 4	
HyS0079.9	3558.1706667096905	47.552679576787135	79	558	2.037164979535682	0.0450289046988247	0.001569668071443772	Calcium/calmodulin-dependent protein kinase Ib	
HyS0079.10	2818.8707088041606	5.004802364458903	9	101	1.7619206222338564	0.08371903380111091	6.253988016753488e-05	THO complex	
HyS0079.16	4177.212485833755	0.921688450930124	2	9	2.2679807617548025	0.01338534581932781	7.670685283282413e-05	CTTNBP2 N-terminal-like protein (Fragment)	CTTNBP2NL
HyS0079.18	294.3423606172049	35.63223922847565	84	86629	0.722390562236268	0.027647391355785377	2.5028540987308775e-05	Collagen type XXII alpha 1 chain	COL5A1
HyS0079.19	1098.7371362775202	23.562996359856378	52	3840	1.0334595499721673	0.007480393737577868	4.339012141796364e-06	Collagen type IV alpha 3 chain	
HyS0079.23	3483.5839842825108	18.875488828348068	35	257	2.0492534448131776	0.12418594252310106	6.507814648860327e-05	F-box and leucine rich repeat protein 13	FBXL13
HyS0079.24	1882.611050062203	2.3508524704098646	4	101	1.3899330763324347	0.0884667249529511	6.460412447438069e-05	COMM domain-containing protein 1	
HyS0079.25	2814.8741364711195	9.651150958946724	25	280	1.7540534998452053	0.07189015999968724	0.0001030228461670362	mRNA-decapping enzyme 1B	DCP1B
HyS0079.26	587.4574367446869	63.63626105088119	100	25918	0.8266526046839863	0.003150243900326716	3.5946915654830385e-08	Glucose-6-phosphate 1-dehydrogenase X	G6PD
HyS0079.27	1791.1530168453662	4.094439078865736	7	195	1.311951904989768	0.010359716161570385	2.4342994746595334e-06	cytochrome b561 domain-containing protein 2	
HyS0079.28	3915.835950218962	17.79764812782598	33	192	2.2323239109876463	0.14337611268273187	9.5589106900185e-06	Znf transcription factor	ZMAT5
HyS0079.29	5110.576283849103	43.565749041605606	92	315	2.658096025759864	0.04502897566349523	7.755928512799651e-06	Cyclin D binding myb like transcription factor 1	DMTF1
HyS0079.33	343.91442380878647	1.0717483299585693	2	1505	0.7410932501088922	0.025523406257351212	3.7634490702901217e-06	Midasin	
HyS0079.34	2.7017699556148813e-10	0.5279917179478315	1	1472	0.5955501683453395	0.010471814337562014	5.337316176127429e-06	Midasin	
HyS0079.39	4.4889223846986523e-13	0.5579011552076599	1	60	0.5900000000000002	0.0	0.0	Contactin-2 (Fragment)	
HyS0079.41	2175.345303114825	0.24651812387610306	2	37	1.46040590971345	0.0005052594726205063	4.735155934155163e-08	Protocadherin 7a	
HyS0079.44	708.7253637913174	41.911613448294766	71	12641	0.9104023073240608	0.06964487463736113	1.891248662356896e-05	Alpha-aminoadipic semialdehyde synthase	AASS
HyS0079.45	1921.4920275303382	36.27950835888781	76	1842	1.416944598311166	0.11008982445993858	9.016763154991214e-06	Mitogen-activated protein kinase kinase kinase	MAP3K2
HyS0079.50	2100.808490551355	44.800448851359285	70	1419	1.453785226390691	0.044262255714101605	0.00014173208374669517	U3 small nucleolar ribonucleoprotein snornp component	IMP4
HyS0079.51	265.8806187105896	1.7576572138943911	3	3800	0.9611168803030756	0.4995440452307131	0.0003144423280931891	Innexin	
HyS0079.52	822.7100308832796	44.20322852211145	71	9388	0.9539755261591237	0.0657124067434589	0.003196911588933226	RING finger motif containing protein (Fragment)	RNF113A
HyS0079.53	617.2841122499249	62.13896300222341	100	23468	0.9783145088035685	0.266793436873296	1.711803758905749e-05	tRNA (guanine-N(7)-)-methyltransferase B	METTL1
HyS0079.54	4341.88429276686	58.70287332762913	98	465	2.327204763049054	0.0008510297013821434	1.0028875113873235e-08	Density-regulated protein homolog	
HyS0079.66	5.296392757819395e-08	0.478827222280618	1	20612	0.6338730227733215	0.08277925531914894	8.716493452680831e-07	Amine oxidase	
HyS0079.68	366.46827963152424	19.81947468793758	40	26634	0.745786503654877	0.01735686680880477	2.6196800321920165e-06	ATP-dependent RNA helicase HrpA	
HyS0079.71	170.82308570397993	1.88858421442038	4	12274	0.666088603300258	0.014640306153811023	3.3785731091776366e-07	RBR-type E3 ubiquitin transferase	
HyS0080.4	2305.1736183962776	63.18919886412916	100	1684	1.554133580113667	0.07936493054876594	3.597821550023142e-05	Glycine cleavage system P protein (Fragment)	
HyS0080.7	505.25097995266697	60.41877771976633	100	35018	0.8521428515732465	0.11328429429422145	8.918081212125399e-05	Embryonic alkaline phosphatase	ALPL
HyS0080.10	1255.6149074927632	15.54915256858041	29	1643	1.177245551757577	0.16035811559969138	0.0004893746317715349	UDP-glucose ceramide glucosyltransferase	UGCG
HyS0080.11	4925.301961311317	54.64090227269729	87	321	2.585610474857655	0.048093318629548	1.1572973378623313e-05	ATP-binding cassette sub-family D member 3	ABCD3
HyS0080.24	3180.4156497498443	9.577738998468947	25	221	1.8685315311228026	0.012009760434373677	4.909632351972263e-06	Adhesion G protein-coupled receptor D1	
HyS0080.29	596.2388104790481	1.7586833703514464	4	1005	0.850987643695775	0.04243787118722251	2.3887463905110963e-06	SCP-like extracellular	
HyS0080.33	6600.102223845038	29.607359133005147	61	125	3.3017987521012215	0.13539123868604797	2.5302980050241956e-05	Small integral membrane protein 7-A	SMIM7
HyS0080.37	9.630962074581236e-08	0.5610558035501426	1	27796	0.5905775277195104	0.001089674622995299	6.539956998529006e-09	Glutathione peroxidase	
HyS0080.43	531.3298508256705	27.18752243832422	42	13298	0.8134150949545252	0.020524239047033835	0.00026539646645117867	LOW QUALITY PROTEIN: protein Asterix	WDR83OS
HyS0080.44	3680.4104165055023	55.68611474394816	97	641	2.101147179876638	0.07342589520554486	0.0033644407749260897	Ribosome biogenesis protein WDR12	WDR12
HyS0080.45	187.1568806271789	40.97827449675295	75	191156	0.7049504985867827	0.07563715888393037	2.6063714047592767e-06	Cyclopropane-fatty-acyl-phospholipid synthase	
HyS0080.46	3321.1728484265004	55.989360175316996	99	803	1.989312112220786	0.1333038221188964	0.00959735635852503	Lymphokine-activated killer T-cell-originated protein kinase (Fragment)	ASNA1
HyS0080.48	775.1465133570662	2.163544214242978	4	595	0.907058153190971	0.013204729818716388	5.205221124637272e-05	Calsequestrin	
HyS0080.51	1.7362143000904022e-12	0.5848717274755164	1	118	0.6047121758470578	0.02775866550464046	4.156479888357009e-06	HAUS augmin-like complex subunit 3	
HyS0080.53	1469.938774789262	40.131404800047115	75	3106	1.1959513991332242	0.03385935077305939	0.0015216653898962526	diphthine--ammonia ligase	DPH6
HyS0080.54	41.10007133948354	1.7854856356786364	4	206927	0.612984023419658	0.012347124580025712	9.428225471442689e-07	Oxidoreductase	
HyS0081.1	1.979613312687166e-12	0.5172067938383258	1	126	0.6076013569533554	0.033210104744300674	7.194376390626907e-08	La-related protein 7	
HyS0081.9	1.536332811227764e-12	0.4957274165805002	1	111	0.6559930878732202	0.12451512800620636	3.5014965111965942e-06	Zinc finger CCCH domain-containing protein 15	
HyS0081.10	1554.4486667352155	40.51741486266392	68	2517	1.232703790276093	0.03947869468656659	3.076990631782154e-05	Zinc finger CCCH domain-containing protein 15	ZC3H15
HyS0081.19	3292.514198258202	38.52362853839976	64	528	1.936451873008455	0.05555624348363188	6.923294246228346e-05	Transmembrane BAX inhibitor motif containing 6	
HyS0081.21	162.74680198087225	1.9187414369926268	4	12821	0.6556607640949585	0.0010604561156954866	7.806455452166799e-08	Potassium voltage-gated channel subfamily F member 1	
HyS0081.23	2536.3358406122743	23.70653470813046	54	747	1.610831949921601	0.011881275084475102	2.689409598133357e-05	PTPRF-interacting protein,-binding protein 2 (liprin beta 2)	
HyS0081.25	1099.9229532706345	2.4810853073433643	6	430	1.039224869045554	0.01743426824839114	0.0007762782826357834	Endonuclease Reverse transcriptase	
HyS0081.26	4236.599566371599	33.52055574545587	53	264	2.332390577855914	0.09009556677166845	5.045914495718382e-06	Translocon-associated complex TRAP gamma subunit	
